index,name,activity,celebrity_indice,phone_number,web_site,adresse
809,AGENCE IMMOBILIÈRE DE LA CITÉ,Agence immobilière,"4,8 (5)",67 91 99 37,https://www.agenceimmocite.com/,O1BP1193 Cotonou /cité Houéyiho villa N3 allée des flamboyants
810,Kevin Group,Agence de location d'appartements,"5,0 (6)",96 25 25 60,N/A,09 BP 109
811,KABOD BENIN IMMO,Agence immobilière,"5,0 (3)",97 27 00 00,https://www.goafricaonline.com/bj/514816-kabob-immo-agences-immobilieres-cotonou-benin,"Rue 2043, N° 478 Africando AKPAKPA"
812,PEKIN SARL,Agence immobilière,"4,4 (17)",96 33 12 21,http://www.pekinsarl.com/,96 33 12 21
813,Cyr Service's Plus,Agence immobilière,"5,0 (7)",97 77 02 79,N/A,444
814,DIASPORA IMMO BENIN,Agence immobilière,"4,5 (4)",97 90 95 95,N/A,01 BP 4692 COTONOU 962 LOT 227 Ayélawadjé Akpakpa
815,RÉSIDENCE MEUBLÉ AKPAKPA 1,Agence immobilière,"5,0 (1)",60 21 21 21,N/A,"9F93+842, Ave du Nouveau Pont"
816,Agence Immobilière BENIN HOUSE,Agence immobilière,"4,5 (22)",95 39 03 03,https://www.beninhouse.com/,Carré 3950
817,CHAP CHAP_EXPRESS_PRESSING &IMMO,Agence de location immobilière,N/A N/A,https://www.google.com/maps/place/CHAP+CHAP_EXPRESS_PRESSING+%26IMMO/data=!4m7!3m6!1s0x103cab8eb524363f:0xd2e01da1df53c65d!8m2!3d6.3771492!4d2.4643173!16s%2Fg%2F11t9jgt0wy!19sChIJPzYktY6rPBARXcZT36Ed4NI?authuser=0&hl=fr&rclk=1,N/A,9FG8+Q45
818,DOME CAR RENTALS / LOCATIONS DE VEHICULE,Agence de location de voitures,"3,0 (1)",99 99 07 21,N/A,Maison MELE carre 943 Gbegamey 01 BP 1784
819,GRC Immobilier Akpakpa Sodjatinme,Agence immobilière,N/A N/A,63 69 18 65,N/A,"9F84+X5G, Ave du Nouveau Pont"
820,Agence immobilière Bénin immobilier (Plateforme Des Agences Immobilières Du Bénin),Agence immobilière,"4,0 (9)",96 73 83 29,http://www.benin-immobilier.com/,C/3470
821,Bénin Location Voiture,Agence de location de voitures,"4,0 (3)",97 81 27 77,https://benin-location-voiture.business.site/?utm_source=gmb&utm_medium=referral,2587
822,Agence Immobilière ITTEC Plus sarl,Agence immobilière,"4,6 (9)",69 96 30 30,https://ittecplusbenin.com/,99Q6+M3Q
823,Bolive Business Inter (Immobilier Bénin),Agence immobilière,"4,6 (7)",96 91 09 01,http://www.bolivebusinessinter.bj/,Derrière commissariat vodjè cotonou
824,Sixt Rent a Car - Cotonou,Agence de location de voitures,"2,8 (6)",60 60 60 01,https://www.sixt.global/car-rental/benin/cotonou/cotonou?xaid=9162&c1=BJ&c2=cotonou&c3=cotonou&fir=1,"Rue 620, 1"
825,immo Bénin construction,Agence immobilière,"4,5 (8)",94 91 91 38,N/A,"99RR+FH9, Rue 2650"
826,Carl Service,Agence de location de voitures,"5,0 (3)",66 43 66 91,N/A,06BP2333
827,ARA SERVICES BENIN,Agence immobilière,"4,1 (8)",61 45 66 66,N/A,Abomey-Calavi
828,NM IMMOBILIER BY K.P.A,Consultant immobilier,"5,0 (1)",66 88 16 18,N/A,"9C8W+7JX, Rue 1414A"
829,Space home immobilier,Agence d'immobilier d'entreprise,"4,0 (1)",98 35 74 80,N/A,"Avotrou gbégo, 0719, 0"
830,yennenga real estate sarl,Agence immobilière,"5,0 (1)",94 80 42 41,https://www.facebook.com/YereaImmo/,AKPAKPA
831,Salam Prestation,Agence immobilière,N/A N/A,95 83 18 68,N/A,"9FC7+P5X, Rue 1705"
832,ML VISION IMMO,Agence immobilière,"4,7 (3)",52 02 55 55,https://mlvisionimmo.fr/,LOT : 535
833,Benin Taxi,Agence de location de voitures,N/A N/A,95 20 88 61,https://benin-taxi-car.business.site/?utm_source=gmb&utm_medium=referral,0229
834,Tchémey Stores,Agence immobilière,"5,0 (1)",90 74 74 78,N/A,"9FM4+P97, Rue 1461"
835,Ikbal immobilier,Agence immobilière,N/A N/A,61 51 58 57,N/A,06 BP 2192
836,La Malory Immobilier,Agence immobilière,"4,2 (5)",66 41 83 36,N/A,Unnamed Road
837,DIE-LAND SERVICES,Agence immobilière,"5,0 (2)",64 83 47 56,https://dielandservices.business.site/?utm_source=googlemybusiness&utm_medium=referral,"229 Cotonou, Carrefour Aïbatin"
838,ALLFORYOU LESERVITEUR | Prestataire Multiservices,Agence immobilière,"5,0 (1)",64 78 58 59,https://allforyouleserviteur.business.site/?utm_source=gmb&utm_medium=referral,"Cotonou, 1er Arrondissement rue 689 Quartier, Tél : +229 96757532"
839,Agence immobilière 2H PLUS (ZONGO),Agence immobilière,N/A N/A,97 88 81 67,http://www.2h-plus.com/,1030 Rue des Cheminots
840,Thenel groupe,Agence immobilière,"4,8 (16)",91 47 47 45,N/A,07BP737
841,Topo-Star,Agence immobilière,"5,0 (1)",https://www.google.com/maps/place/Topo-Star/data=!4m7!3m6!1s0x10235541317d7377:0xf5f6eb6107888041!8m2!3d6.3847554!4d2.4523088!16s%2Fg%2F11pxmbdx8_!19sChIJd3N9MUFVIxARQYCIB2Hr9vU?authuser=0&hl=fr&rclk=1,N/A,9FM2+WW3
842,FATH IMMOBILIER,Agence immobilière,"5,0 (1)",91 18 18 46,https://www.faithimmobilier.com/,"Cotonou Sainte Rita rue de l'église catholique de GBEDAGBA, 918 Abomey-Calavi"
843,IMPACT AFRIQUE SERVICE,Agence immobilière,"4,7 (3)",96 34 34 93,N/A,96 34 34 93
844,ADK Corporate,Agence immobilière,"3,0 (4)",68 47 00 00,N/A,00229 Carrefour Fifadji Chabigon
845,AXIOM IMMOBILIER BENIN,Agence immobilière,"5,0 (3)",67 34 90 09,https://axiom-immobilier-benin.business.site/?utm_source=gmb&utm_medium=referral,"229 Cotonou, Akpakpa"
846,TIMMO SA,Agence immobilière,"5,0 (1)",21 31 62 62,https://www.timmosa.com/,1438 Ave Jean-Paul II
847,AFRIQUE INGENIEURS CONSEIL SARL,Agence immobilière industrielle,"3,0 (1)",99 48 47 48,http://afic.site/,01 BP 9138
848,Scott le Positif,Agence d'immobilier d'entreprise,N/A N/A,97 77 02 96,https://scott-le-positif.business.site/?utm_source=gmb&utm_medium=referral,05bp366
849,Oreofe Challenges,Agence de location de voitures,N/A N/A,94 37 16 16,http://www.oreofe-challenges.com/,BP 1517
850,Résidence locative étoiles rouge,Agence immobilière,N/A N/A,61 19 19 19,N/A,"9CF5+522, Rue 564"
851,Djosac Immo,Agence immobilière,"5,0 (1)",66 56 00 56,N/A,Godomey
852,GESCIA BENIN - AGENCE PORTO NOVO,Agence immobilière,"4,5 (2)",51 20 87 78,http://www.gescia-benin.com/,99HQ+7F7
853,Premium imo,Agence de location immobilière,N/A N/A,67 15 39 74,N/A,"99F8+8WW, 12.445"
854,Golden immo,Agence immobilière,N/A N/A,56 74 68 04,N/A,Rue 1526
855,Hertz Car Rental,Agence de location de voitures,N/A N/A,61 22 67 67,https://www.hertz.com/rentacar/reservation/,COTONOU AIRPORT ARRIVALS HALL
856,Akp-service,Agence immobilière,N/A N/A,97 36 54 53,http://www.akp-service.com/,97 36 54 53
857,LE FLAMBEAU DE LA REUSSITE,Agence immobilière,N/A N/A,67 58 62 01,N/A,C/1907 Cotonou - CARREFOUR
858,E-COYE IMMO,Agence immobilière,"5,0 (2)",60 60 79 69,https://e-coyeimmo.com/,00229
859,Ets Comptoir Bonou Automobiles,Agence de location de voitures,N/A N/A,97 39 57 49,N/A,06 Bp 3217
860,Cotonou Location Voiture,Agence de location de voitures,N/A N/A,67 82 82 68,N/A,01 BP 3742
861,Emergence Immobilier Bénin,Agence immobilière,"5,0 (2)",90 33 33 05,https://emergence-immobilier-benin.business.site/?utm_source=gmb&utm_medium=referral,90 33 33 05
862,Ilehya Property Bénin,Agence immobilière,"4,9 (9)",52 74 62 74,N/A,BP 271
863,LOGEMENTBENIN,Agence immobilière,"4,4 (5)",61 19 19 19,N/A,RNIE2
864,Déménagement Express Cotonou,Agence immobilière,"4,8 (4)",66 35 55 09,N/A,Rte de l'église catholique
865,CBC Immobilier Benin,Agence immobilière,"5,0 (3)",66 84 21 39,http://cbc-immobilier.com/,99QW+VQ8
866,Ahs international group sarl,Agence immobilière,"5,0 (3)",96 96 76 27,N/A,"pigier benin, Agontinkon,immeuble en face de"
867,Bathos Services Immo,Agence immobilière,"5,0 (2)",95 87 49 19,http://immo.bathosservicesltd.com/,Rue 2331
868,BORN TO WIN SERVICES,Agence immobilière,N/A N/A,https://www.google.com/maps/place/BORN+TO+WIN+SERVICES/data=!4m7!3m6!1s0x102355203abe809f:0x759154d421ad9b7c!8m2!3d6.3869159!4d2.4073403!16s%2Fg%2F11q386ccff!19sChIJn4C-OiBVIxARfJutIdRUkXU?authuser=0&hl=fr&rclk=1,N/A,9CP4+QW8
869,GRC Immobilier annexe -Akpakpa Sodjatime,Agence immobilière,N/A N/A,63 69 18 65,https://www.facebook.com/profile.php?id=100094161831712,99CR+4F9
870,Triomphe immobilier,Agence immobilière,"5,0 (1)",97 77 07 47,N/A,996X+P46
871,Bénin Bulding Services,Agence immobilière,"3,7 (13)",67 67 36 31,http://www.bebservices.com/,Rue 2651
872,Luxury Prestige,Agence immobilière,"5,0 (1)",96 57 81 04,N/A,"BP: 44 Sèmè Podji Cotonou, Vedoko von funai immeuble MTN"
873,MBC Immo Bénin,Agence d'immobilier d'entreprise,N/A N/A,52 68 73 71,http://www.mbcimmo.com/,52 68 73 71
874,DEMAMA Le Roi de l'immobilier,Agence immobilière,"5,0 (1)",67 02 20 22,N/A,"9937+M5M, Rue 2108"
875,AREAGENCY BENIN,Agence immobilière,"4,0 (1)",97 24 33 35,N/A,9959+74W
876,AFRICONTACT,Agence immobilière industrielle,N/A N/A,67 80 68 30,N/A,06 BP 3113
877,Ross Immo SARL,Agence immobilière,"5,0 (1)",52 52 00 00,N/A,997Q+FMP
878,GCA,Agence d'immobilier d'entreprise,N/A N/A,66 33 85 36,N/A,444
879,MUTATIONS OIZIS TC,Agence d'immobilier d'entreprise,N/A N/A,97 08 72 72,https://agbodarius64.wixsite.com/monsite-1,Carré 262 Scoa
880,Joao Fit Services,Agence immobilière,N/A N/A,99 10 11 39,https://www.facebook.com/Ets.JFS/,229 13.511
881,Expathome Cotonou Relocation,Agence immobilière,N/A N/A,https://www.google.com/maps/place/Expathome+Cotonou+Relocation/data=!4m7!3m6!1s0x102355c300dc1ef3:0xf9a32688f9c120a3!8m2!3d6.3494413!4d2.3863434!16s%2Fg%2F11fsx9hm80!19sChIJ8x7cAMNVIxARoyDB-Ygmo_k?authuser=0&hl=fr&rclk=1,N/A,Galerie Commerciale EREVAN Parcelle N°1 Quartier AWHANLEKO Plage 01BP936
882,Agent immo plus,Agence immobilière,N/A N/A,91 19 30 95,N/A,"Vèdoko lot 1469, Parcelle H"
883,Passy-Immo-Services,Agence immobilière,N/A N/A,62 47 07 52,https://passy-immo-services.business.site/?utm_source=gmb&utm_medium=referral,99CR+4F9
884,My Nonvi,Agence immobilière,"1,0 (1)",97 19 28 69,N/A,N/A
885,Hunters immobilier,Agence immobilière,N/A N/A,61 53 77 75,N/A,Akpakpa
886,THENEL GROUPE,Agence immobilière,"5,0 (3)",91 47 47 45,N/A,"9CR2+C6V, Rue 2810"
887,Azas Immobilier & Espace Vert,Agence immobilière,N/A N/A,97 93 09 09,N/A,99PM+5XH
888,RSI SARL,Agence immobilière,"4,0 (2)",61 61 24 24,https://rsisarl.business.site/?utm_source=gmb&utm_medium=referral,Immeuble à côté de la Station Ewell Calavi Kpota
889,Agence immobilière 2H PLUS (GBEGAMEY),Agence immobilière,N/A N/A,97 88 81 67,http://www.2h-plus.com/,9C65+9Q
890,SUNVY,Agence d'immobilier d'entreprise,N/A N/A,97 01 69 42,N/A,+22997016942
891,Résidence meublé Fidjrosse 3,Agence immobilière,"4,0 (2)",60 21 21 21,N/A,9952+58C
892,"Immeuble meublé, locative & À vendre",Agence immobilière,N/A N/A,61 19 19 19,N/A,N/A
893,GOODLUCK BUSINESS SERVICE,Agence d'immobilier d'entreprise,N/A N/A,96 06 01 60,https://goodluck-business-service-consulting.business.site/?utm_source=gmb&utm_medium=referral,BP2814
894,Innov'House,Expert immobilier,"4,2 (6)",97 81 90 35,https://kloo.me/Innov-House,"au bord des pavés en allant vers la von Lapin, Vêdoko, von Funaï"
895,BRIGHT HOUSE ENTERPRISE,Agence immobilière,"3,5 (2)",95 23 22 80,N/A,98FH+RR8
896,IMMOBILIER INNOVATION,Agence immobilière,"4,0 (1)",62 03 25 77,N/A,"00229, Appartement Cotonou"
897,HAVRE DE GRÂCE BENIN,Agence immobilière,"3,5 (13)",96 06 55 87,N/A,96 06 55 87
898,BEL GROUPE,Agence immobilière,"5,0 (2)",95 72 61 46,N/A,99CR+4F9
899,SOPAKOM SERVICES ET AFFAIRES,Agence immobilière,N/A N/A,40 03 53 54,N/A,229
900,IITEC PLUS SARL,Agence immobilière,"5,0 (1)",97 04 47 24,N/A,"99Q6+P35, RNIE1"
901,Hono Multi Services,Agence immobilière,N/A N/A,https://www.google.com/maps/place/Hono+Multi+Services/data=!4m7!3m6!1s0x10235542942854a7:0x8b9c4fec83e91d32!8m2!3d6.3702928!4d2.3912362!16s%2Fg%2F11p18lxbzk!19sChIJp1QolEJVIxARMh3pg-xPnIs?authuser=0&hl=fr&rclk=1,N/A,00229
902,Azzigo Immobilier SARL,Agence immobilière,N/A N/A,97 29 81 01,http://www.azzigo.bj/,06BP2206
903,PRG Inter Sarl,Agence immobilière,N/A N/A,95 95 11 27,N/A,99HJ+FHR
904,Bénin tours,Agence de location de voitures,"4,3 (3)",95 04 95 47,N/A,C876+8W3
905,paulin agent immobilier,Agence immobilière,N/A N/A,96 92 95 94,https://locationetachat.business.site/?utm_source=gmb&utm_medium=referral,229
906,TIMMO SA,Agence immobilière,N/A N/A,https://www.google.com/maps/place/TIMMO+SA/data=!4m7!3m6!1s0x102355987818667f:0xd88e0c9e247fb9e2!8m2!3d6.3702991!4d2.3912323!16s%2Fg%2F11j3s6bsvp!19sChIJf2YYeJhVIxAR4rl_JJ4Mjtg?authuser=0&hl=fr&rclk=1,N/A,Lot 30 Zone Résidentielle
907,LogerChic,Agence immobilière,"4,3 (48)",95 52 52 62,https://logerchic.com/,"Lot 999 Maison KPATINDE, Rue 516"
908,GOTA INTERNATIONAL GROUP,Agence immobilière,"4,6 (22)",97 48 22 20,https://www.gotainternational.com/,"2eme etage immeuble Ecobank, Boulevard Saint Michel"
909,BENIN VOYAGE AFRIQUE ONLINE,Agence de location de voitures,"4,0 (13)",+33 9 77 21 78 17,https://www.benin-voyage-afrique.online/,+33 9 77 21 78 17
910,Locapat,Logement meublé,"4,2 (5)",52 26 94 64,http://www.locapat.fr/,Rue 1256C
911,RÉSIDENCE JERICHO COTONOU,Résidence hôtelière,"4,0 (157)",95 57 52 59,N/A,N/A
912,GANDA Immobilier et Construction,Agence immobilière,"4,4 (39)",54 90 08 05,http://www.gandaimmobilier.com/,"Kindonou, immeuble à côté de la station Ewell Cotonou"
913,BENIN-IMMO,Agence immobilière,"4,6 (127)",66 44 84 84,http://www.benin-immo.com/,"Fidjrossè Calvaire, Immeuble orange à côté de Sun Beach Hôtel"
914,Agence immobilière Ladynad Immo,Agence immobilière,"4,6 (33)",96 61 26 49,N/A,"Immeuble BOCO, Quartier Menontin, Rue du collège Martin Luther King"
915,Groupe refuge SARL Jéricho,Agence immobilière,"4,0 (4)",96 60 60 93,N/A,"9CCG+VHH, Rue 508"
916,GRC IMMOBILIER,Agence immobilière,"4,4 (10)",51 51 90 54,N/A,"Jéricho, 04 Bp, 1451 C/0660"
917,IMMOSUD BENIN,Agence immobilière,"4,6 (5)",66 39 40 41,https://www.immosud-benin.com/,499 Boulevard Steinmetz
918,BTECH SPACE COWORKING - LOCATION DE BUREAUX - INCUBATEUR ACCELERATEUR - FABLAB,Espace de coworking,"4,1 (43)",94 68 40 40,https://btechspace.com/,Acropole Immeuble Galerie des créateurs
919,Link Immobilier,Agence immobilière,"4,6 (5)",94 73 53 83,https://linkimmobilier.bj/,Sikecodji Rue de la place bicentenaire
920,Bolive Business Inter (Immobilier Bénin),Agence immobilière,"4,6 (7)",96 91 09 01,http://www.bolivebusinessinter.bj/,Derrière commissariat vodjè cotonou
921,Agence Immobilière BENIN HOUSE,Agence immobilière,"4,5 (22)",95 39 03 03,https://www.beninhouse.com/,Carré 3950
922,Caméo shell,Agence immobilière,"3,2 (14)",58 52 81 80,N/A,12ème arrondissement
923,PEKIN SARL,Agence immobilière,"4,4 (17)",96 33 12 21,http://www.pekinsarl.com/,96 33 12 21
924,RÉSIDENCE MEUBLÉ AKPAKPA 1,Agence immobilière,"5,0 (1)",60 21 21 21,N/A,"9F93+842, Ave du Nouveau Pont"
925,AGENCE IMMOBILIÈRE DE LA CITÉ,Agence immobilière,"4,8 (5)",67 91 99 37,https://www.agenceimmocite.com/,O1BP1193 Cotonou /cité Houéyiho villa N3 allée des flamboyants
926,Kevin Group,Agence de location d'appartements,"5,0 (6)",96 25 25 60,N/A,09 BP 109
927,IMOLEASE KOUESSI MENONTIN,Agence de location immobilière,"3,9 (14)",61 41 03 03,http://imolease.com/,Rue 2.935
928,DIASPORA IMMO BENIN,Agence immobilière,"4,5 (4)",97 90 95 95,N/A,01 BP 4692 COTONOU 962 LOT 227 Ayélawadjé Akpakpa
929,KABOD BENIN IMMO,Agence immobilière,"5,0 (3)",97 27 00 00,https://www.goafricaonline.com/bj/514816-kabob-immo-agences-immobilieres-cotonou-benin,"Rue 2043, N° 478 Africando AKPAKPA"
930,FOCAL-STMA Immobilier,Agence immobilière,"5,0 (5)",97 19 54 14,https://focalstma.business.site/?utm_source=gmb&utm_medium=referral,00229
931,LoueCars,Agence de location de voitures,"4,7 (70)",97 23 84 83,https://www.louecars.com/,rue 13.102 Houéyiho Cotonou
932,VM IMMOBILIER,Agence immobilière,"5,0 (3)",68 99 10 10,N/A,Rue 1533
933,Cyr Service's Plus,Agence immobilière,"5,0 (7)",97 77 02 79,N/A,444
934,Thenel groupe,Agence immobilière,"4,8 (16)",91 47 47 45,N/A,07BP737
935,Space home immobilier,Agence d'immobilier d'entreprise,"4,0 (1)",98 35 74 80,N/A,"Avotrou gbégo, 0719, 0"
936,CHAP CHAP_EXPRESS_PRESSING &IMMO,Agence de location immobilière,N/A N/A,https://www.google.com/maps/place/CHAP+CHAP_EXPRESS_PRESSING+%26IMMO/data=!4m7!3m6!1s0x103cab8eb524363f:0xd2e01da1df53c65d!8m2!3d6.3771492!4d2.4643173!16s%2Fg%2F11t9jgt0wy!19sChIJPzYktY6rPBARXcZT36Ed4NI?authuser=0&hl=fr&rclk=1,N/A,9FG8+Q45
937,immo Bénin construction,Agence immobilière,"4,5 (8)",94 91 91 38,N/A,"99RR+FH9, Rue 2650"
938,Agence immobilière Bénin immobilier (Plateforme Des Agences Immobilières Du Bénin),Agence immobilière,"4,0 (9)",96 73 83 29,http://www.benin-immobilier.com/,C/3470
939,yennenga real estate sarl,Agence immobilière,"5,0 (1)",94 80 42 41,https://www.facebook.com/YereaImmo/,AKPAKPA
940,ML VISION IMMO,Agence immobilière,"4,7 (3)",52 02 55 55,https://mlvisionimmo.fr/,LOT : 535
941,Salam Prestation,Agence immobilière,N/A N/A,95 83 18 68,N/A,"9FC7+P5X, Rue 1705"
942,GRC Immobilier Akpakpa Sodjatinme,Agence immobilière,N/A N/A,63 69 18 65,N/A,"9F84+X5G, Ave du Nouveau Pont"
943,Agence Immobilière ITTEC Plus sarl,Agence immobilière,"4,6 (9)",69 96 30 30,https://ittecplusbenin.com/,99Q6+M3Q
944,Ikbal immobilier,Agence immobilière,N/A N/A,61 51 58 57,N/A,06 BP 2192
945,Topo-Star,Agence immobilière,"5,0 (1)",https://www.google.com/maps/place/Topo-Star/data=!4m7!3m6!1s0x10235541317d7377:0xf5f6eb6107888041!8m2!3d6.3847554!4d2.4523088!16s%2Fg%2F11pxmbdx8_!19sChIJd3N9MUFVIxARQYCIB2Hr9vU?authuser=0&hl=fr&rclk=1,N/A,9FM2+WW3
946,Agence immobilière 2H PLUS (ZONGO),Agence immobilière,N/A N/A,97 88 81 67,http://www.2h-plus.com/,1030 Rue des Cheminots
947,FATH IMMOBILIER,Agence immobilière,"5,0 (1)",91 18 18 46,https://www.faithimmobilier.com/,"Cotonou Sainte Rita rue de l'église catholique de GBEDAGBA, 918 Abomey-Calavi"
948,Tchémey Stores,Agence immobilière,"5,0 (1)",90 74 74 78,N/A,"9FM4+P97, Rue 1461"
949,La Malory Immobilier,Agence immobilière,"4,2 (5)",66 41 83 36,N/A,Unnamed Road
950,Sixt Rent a Car,Agence de location de voitures,"4,6 (7)",60 60 60 01,https://www.sixt.com/fr-ma/?xaid=9162&c1=BJ&c2=cotonou&c3=cotonou-cadjehoun-ap&fir=1&utm_source=google_business&utm_medium=organic,"Cotonou Cadjehoun Airport, Arrival Hall"
951,NM IMMOBILIER BY K.P.A,Consultant immobilier,"5,0 (1)",66 88 16 18,N/A,"9C8W+7JX, Rue 1414A"
952,Groupe Franchise Immobilier Sarl,Agence immobilière,"5,0 (3)",63 24 24 05,N/A,441
953,ARA SERVICES BENIN,Agence immobilière,"4,1 (8)",61 45 66 66,N/A,Abomey-Calavi
954,DIE-LAND SERVICES,Agence immobilière,"5,0 (2)",64 83 47 56,https://dielandservices.business.site/?utm_source=googlemybusiness&utm_medium=referral,"229 Cotonou, Carrefour Aïbatin"
955,Scott le Positif,Agence d'immobilier d'entreprise,N/A N/A,97 77 02 96,https://scott-le-positif.business.site/?utm_source=gmb&utm_medium=referral,05bp366
956,Résidence locative étoiles rouge,Agence immobilière,N/A N/A,61 19 19 19,N/A,"9CF5+522, Rue 564"
957,THENEL GROUPE,Agence immobilière,"5,0 (3)",91 47 47 45,N/A,"9CR2+C6V, Rue 2810"
958,Emergence Immobilier Bénin,Agence immobilière,"5,0 (2)",90 33 33 05,https://emergence-immobilier-benin.business.site/?utm_source=gmb&utm_medium=referral,90 33 33 05
959,Akp-service,Agence immobilière,N/A N/A,97 36 54 53,http://www.akp-service.com/,97 36 54 53
960,AXIOM IMMOBILIER BENIN,Agence immobilière,"5,0 (3)",67 34 90 09,https://axiom-immobilier-benin.business.site/?utm_source=gmb&utm_medium=referral,"229 Cotonou, Akpakpa"
961,RÉSIDENCE MEUBLÉ ET ENTIÈREMENT ÉQUIPÉ FIDJROSSE 1,Agence immobilière,"5,0 (2)",60 21 21 21,N/A,985V+48W
962,Luxury Prestige,Agence immobilière,"5,0 (1)",96 57 81 04,N/A,"BP: 44 Sèmè Podji Cotonou, Vedoko von funai immeuble MTN"
963,Ahs international group sarl,Agence immobilière,"5,0 (3)",96 96 76 27,N/A,"pigier benin, Agontinkon,immeuble en face de"
964,LOGEMENTBENIN,Agence immobilière,"4,4 (5)",61 19 19 19,N/A,RNIE2
965,GESCIA BENIN - AGENCE PORTO NOVO,Agence immobilière,"4,5 (2)",51 20 87 78,http://www.gescia-benin.com/,99HQ+7F7
966,E-COYE IMMO,Agence immobilière,"5,0 (2)",60 60 79 69,https://e-coyeimmo.com/,00229
967,LE FLAMBEAU DE LA REUSSITE,Agence immobilière,N/A N/A,67 58 62 01,N/A,C/1907 Cotonou - CARREFOUR
968,TIMMO SA,Agence immobilière,"5,0 (1)",21 31 62 62,https://www.timmosa.com/,1438 Ave Jean-Paul II
969,ADK Corporate,Agence immobilière,"3,0 (4)",68 47 00 00,N/A,00229 Carrefour Fifadji Chabigon
970,Résidence meublé Fidjrosse 3,Agence immobilière,"4,0 (2)",60 21 21 21,N/A,9952+58C
971,Ilehya Property Bénin,Agence immobilière,"4,9 (9)",52 74 62 74,N/A,BP 271
972,Bénin Bulding Services,Agence immobilière,"3,7 (13)",67 67 36 31,http://www.bebservices.com/,Rue 2651
973,Le Chalet,Restaurant,"4,0 (36)",52 80 80 02,N/A,Route des pêches
974,Bathos Services Immo,Agence immobilière,"5,0 (2)",95 87 49 19,http://immo.bathosservicesltd.com/,Rue 2331
975,AFRIQUE INGENIEURS CONSEIL SARL,Agence immobilière industrielle,"3,0 (1)",99 48 47 48,http://afic.site/,01 BP 9138
976,Djosac Immo,Agence immobilière,"5,0 (1)",66 56 00 56,N/A,Godomey
977,Benin Achat Immobilier,Agence immobilière,N/A N/A,61 10 00 04,N/A,229
978,BEL GROUPE,Agence immobilière,"5,0 (2)",95 72 61 46,N/A,99CR+4F9
979,"Immeuble meublé, locative & À vendre",Agence immobilière,N/A N/A,61 19 19 19,N/A,N/A
980,KOOLAPPART : Appartements Meublés Cotonou,Agence immobilière,N/A N/A,66 44 84 84,https://koolappart.com/,C/1739
981,Innov'House,Expert immobilier,"4,2 (6)",97 81 90 35,https://kloo.me/Innov-House,"au bord des pavés en allant vers la von Lapin, Vêdoko, von Funaï"
982,Expathome Cotonou Relocation,Agence immobilière,N/A N/A,https://www.google.com/maps/place/Expathome+Cotonou+Relocation/data=!4m7!3m6!1s0x102355c300dc1ef3:0xf9a32688f9c120a3!8m2!3d6.3494413!4d2.3863434!16s%2Fg%2F11fsx9hm80!19sChIJ8x7cAMNVIxARoyDB-Ygmo_k?authuser=0&hl=fr&rclk=1,N/A,Galerie Commerciale EREVAN Parcelle N°1 Quartier AWHANLEKO Plage 01BP936
983,Premium imo,Agence de location immobilière,N/A N/A,67 15 39 74,N/A,"99F8+8WW, 12.445"
984,Royal SOHA IMMO,Agence de location immobilière,N/A N/A,90 35 91 35,N/A,99Q6+M3Q
