index,name,activity,celebrity_indice,phone_number,web_site,adresse
69,Ambassade du Brésil,Association ou organisation,"4,4 (19)",https://www.google.com/maps/place/Ambassade+du+Br%C3%A9sil/data=!4m7!3m6!1s0x1023553e0e82ab0d:0x8c1f1a35ae730a39!8m2!3d6.3491458!4d2.3914416!16s%2Fg%2F11rgdpzsdf!19sChIJDauCDj5VIxAROQpzrjUaH4w?authuser=0&hl=fr&rclk=1,N/A,Maison Rouge
70,Consulat général tchad au Bénin,Administration,N/A N/A,69 63 56 56,N/A,995V+6WP
71,Bureau de la coopération suisse,Consulat,"3,5 (2)",https://www.google.com/maps/place/Bureau+de+la+coop%C3%A9ration+suisse/data=!4m7!3m6!1s0x102354322adf65c1:0xb0fd5d1cbd281335!8m2!3d6.3544736!4d2.3936403!16s%2Fg%2F11c531lnpp!19sChIJwWXfKjJUIxARNRMovRxd_bA?authuser=0&hl=fr&rclk=1,N/A,Coop. Suisse
72,ZONE DES AMBASSADES,Hébergement,"4,0 (10)",97 98 64 57,N/A,"9F6Q+CHW, Rue 1135B"
73,AMBASSADE FRANCE,Siège social,"5,0 (1)",https://www.google.com/maps/place/AMBASSADE+FRANCE/data=!4m7!3m6!1s0x102355e44349bf6d:0x7d25bb31aa62a2de!8m2!3d6.3525579!4d2.4138237!16s%2Fg%2F11jp71f8fn!19sChIJbb9JQ-RVIxAR3qJiqjG7JX0?authuser=0&hl=fr&rclk=1,N/A,9C37+2GG
74,Amphitheatre Alassane OUATTARA,Amphithéâtre,"4,1 (60)",https://www.google.com/maps/place/Amphitheatre+Alassane+OUATTARA/data=!4m7!3m6!1s0x1024a997ae28782d:0x8fb9f063063518d3!8m2!3d6.4192447!4d2.3458355!16s%2Fg%2F11h07jyc46!19sChIJLXgorpepJBAR0xg1BmPwuY8?authuser=0&hl=fr&rclk=1,N/A,C89W+M8W
75,Amphi Filbert AMOUSSOUGA GERO,Amphithéâtre,"3,6 (8)",https://www.google.com/maps/place/Amphi+Filbert+AMOUSSOUGA+GERO/data=!4m7!3m6!1s0x1024a9ab91d1d04f:0xc6b2e1e61990eb46!8m2!3d6.4201!4d2.3461923!16s%2Fg%2F11h5rkfybp!19sChIJT9DRkaupJBARRuuQGebhssY?authuser=0&hl=fr&rclk=1,N/A,C8CW+2FW
76,Siege Du Fitheb Ex Cine Vog,Amphithéâtre,"5,0 (1)",https://www.google.com/maps/place/Siege+Du+Fitheb+Ex+Cine+Vog/data=!4m7!3m6!1s0x102355e87c902457:0x1d313cf232688561!8m2!3d6.3594455!4d2.4362993!16s%2Fg%2F11fk14ybf7!19sChIJVySQfOhVIxARYYVoMvI8MR0?authuser=0&hl=fr&rclk=1,N/A,9C5P+QGF
77,Amphi JeanPLIYA,Amphithéâtre,"4,0 (137)",https://www.google.com/maps/place/Amphi+JeanPLIYA/data=!4m7!3m6!1s0x1024a9dd5a0ee01f:0x4682168a90ab52c5!8m2!3d6.4198275!4d2.3460484!16s%2Fg%2F11h07jvkty!19sChIJH-AOWt2pJBARxVKrkIoWgkY?authuser=0&hl=fr&rclk=1,N/A,N/A
78,CanalOlympia Wologuèdè,Salle de spectacles,"4,2 (2 837)",https://www.google.com/maps/place/CanalOlympia+Wologu%C3%A8d%C3%A8/data=!4m7!3m6!1s0x102355a3e4f6d1b1:0xcc03b17919319943!8m2!3d6.3755308!4d2.4143737!16s%2Fg%2F11qpqlhqwz!19sChIJsdH25KNVIxARQ5kxGXmxA8w?authuser=0&hl=fr&rclk=1,N/A,9CG7+7QX Maison du Peuple
