index,name,activity,celebrity_indice,phone_number,web_site,adresse
115,La maison des biscuits chez Zoé,Magasin de bonbons,"5,0 (6)",https://www.google.com/maps/place/La+maison+des+biscuits+chez+Zo%C3%A9/data=!4m7!3m6!1s0x102357992db64c9b:0x9eba3a5f738ab772!8m2!3d6.3543045!4d2.3654957!16s%2Fg%2F11sd70ncdk!19sChIJm0y2LZlXIxARcreKc186up4?authuser=0&hl=fr&rclk=1,N/A,01 BP 3995
116,Tartine & chocolat,Centre commercial,"3,5 (20)",https://www.google.com/maps/place/Tartine+%26+chocolat/data=!4m7!3m6!1s0x10235530d50970c7:0x74ba19327a6a9d88!8m2!3d6.3751678!4d2.4528983!16s%2Fg%2F11ddzh6k7w!19sChIJx3AJ1TBVIxARiJ1qejIZunQ?authuser=0&hl=fr&rclk=1,N/A,Rue 1609
117,DORICHE Art,Artisanat,N/A N/A,https://www.google.com/maps/place/DORICHE+Art/data=!4m7!3m6!1s0x102355ca3ee12b23:0x5de27fb5765ff5ec!8m2!3d6.3602409!4d2.4235488!16s%2Fg%2F11fmxkb896!19sChIJIyvhPspVIxAR7PVfdrV_4l0?authuser=0&hl=fr&rclk=1,N/A,"9C6F+3CV, Rue du Gouverneur General Felix Eboue"
118,ARTICOIN,Artisanat,"5,0 (1)",97 35 69 09,http://articoin.bj/,N/A
119,The Korner Shop Cotonou,Artisanat,"4,0 (2)",51 20 78 86,N/A,97 rue 5.102
120,Arti-Déco Bénin,Artisanat,N/A N/A,96 77 47 48,N/A,96 77 47 48
121,Base d'Appui aux Artisans d'Akpakpa,Artisanat,"4,3 (4)",https://www.google.com/maps/place/Base+d%27Appui+aux+Artisans+d%27Akpakpa/data=!4m7!3m6!1s0x1023556113983977:0xcc671891aba18f44!8m2!3d6.3820367!4d2.449971!16s%2Fg%2F11rsmd6c09!19sChIJdzmYE2FVIxARRI-hq5EYZ8w?authuser=0&hl=fr&rclk=1,N/A,"9CJX+RX9, Rue 1254"
122,Afrika-Market,Artisanat,N/A N/A,96 50 52 43,N/A,Tél
123,Team africans Colors,Artisanat,N/A N/A,62 92 61 64,N/A,229
124,Enam Arts,Artisanat,"4,8 (6)",60 88 88 77,http://www.enamarts.com/,"Rue 514, Sèdami 09 BP 547"
125,Fonds de développement de l'artisanat FDA,Administration,"4,0 (1)",https://www.google.com/maps/place/Fonds+de+d%C3%A9veloppement+de+l%27artisanat+FDA/data=!4m7!3m6!1s0x102355f20fca1d25:0x72f2b6b385bf5e8!8m2!3d6.3552734!4d2.4224167!16s%2Fg%2F11s0t8ddm_!19sChIJJR3KD_JVIxAR6PVbOGsrLwc?authuser=0&hl=fr&rclk=1,N/A,9C4C+4X3
126,Solgo Art & Décor ( tableaux d'arts et de décoration intérieure.),Artisanat,N/A N/A,62 61 75 61,https://solgo-art-decor.business.site/?utm_source=gmb&utm_medium=referral,358
127,J-HIGH ART 画师,Chambre des Métiers et de l'Artisanat,"5,0 (3)",56 70 70 72,N/A,CSB/Cotonou
128,"Cordonnerie NANGA(fabrication des chaussures hommes,femmes,ceintures etc...)",Artisanat,N/A N/A,69 58 44 58,N/A,97340114 22969584458
129,Création Akim Et Frères,Atelier de couture,"4,5 (2)",97 21 55 99,http://toto.com/,"9CCR+FW3, Unnamed Road"
130,INDOOR CONCEPT SARL,Magasin d'ameublement et de décoration,N/A N/A,67 06 30 56,N/A,Centre de Promotion de l'Artisanat
131,DécouVERTE,Salon d'artisanat,N/A N/A,60 31 17 31,https://www.facebook.com/DecouverteBenin,N'vénamédé
132,Fonds de Développement de L'artisanat,Siège social,N/A N/A,https://www.google.com/maps/place/Fonds+de+D%C3%A9veloppement+de+L%27artisanat/data=!4m7!3m6!1s0x1023554361a7a567:0x60452339da2f9aad!8m2!3d6.3892441!4d2.4461513!16s%2Fg%2F11r0ylntwf!19sChIJZ6WnYUNVIxARrZov2jkjRWA?authuser=0&hl=fr&rclk=1,N/A,"ASCO Assurance, pharmacie Camp Guezo, long loin de l'immeuble de"
133,Dahomey Chronicles,Artiste,N/A N/A,https://www.google.com/maps/place/Dahomey+Chronicles/data=!4m7!3m6!1s0x4669ad09f518c397:0x868da68798cd4cdc!8m2!3d6.3723026!4d2.3961783!16s%2Fg%2F11v10j1q52!19sChIJl8MY9QmtaUYR3EzNmIemjYY?authuser=0&hl=fr&rclk=1,N/A,N/A
134,Mehod art,Artiste,N/A N/A,https://www.google.com/maps/place/Mehod+art/data=!4m7!3m6!1s0x1023557eddd74e83:0xdf16f70571d3c31a!8m2!3d6.3900001!4d2.4567676!16s%2Fg%2F11s51_rh__!19sChIJg07X3X5VIxARGsPTcQX3Ft8?authuser=0&hl=fr&rclk=1,N/A,N/A
135,Parole En SCèNE,Artiste,N/A N/A,https://www.google.com/maps/place/Parole+En+SC%C3%A8NE/data=!4m7!3m6!1s0x1023557a13ba4015:0xe40a4a377acb0538!8m2!3d6.3702928!4d2.3912362!16s%2Fg%2F11pklr48hl!19sChIJFUC6E3pVIxAROAXLejdKCuQ?authuser=0&hl=fr&rclk=1,N/A,1792
136,GALERIE FOUZY,Artiste,N/A N/A,https://www.google.com/maps/place/GALERIE+FOUZY/data=!4m7!3m6!1s0x102355cfcb849b29:0x914dcd3438980a6c!8m2!3d6.3619689!4d2.430428!16s%2Fg%2F11tdpmd8mx!19sChIJKZuEy89VIxARbAqYODTNTZE?authuser=0&hl=fr&rclk=1,N/A,09BP725
137,Kalokawa,Artiste,"5,0 (1)",https://www.google.com/maps/place/Kalokawa/data=!4m7!3m6!1s0x1023553c9af37bb3:0x58c7403efd7e257e!8m2!3d6.3698236!4d2.3911504!16s%2Fg%2F11rk8yzmlx!19sChIJs3vzmjxVIxARfiV-_T5Ax1g?authuser=0&hl=fr&rclk=1,N/A,N/A
138,Adeela's Canvas,Artiste,N/A N/A,https://www.google.com/maps/place/Adeela%27s+Canvas/data=!4m7!3m6!1s0x102355ffec7f5741:0x9126f72057b9852!8m2!3d6.3627732!4d2.4363138!16s%2Fg%2F11mwz4y31s!19sChIJQVd_7P9VIxARUph7BXJvEgk?authuser=0&hl=fr&rclk=1,N/A,"Maison RAIMI LATIFOU, C 112"
139,KAZO'S Music,Artiste,N/A N/A,https://www.google.com/maps/place/KAZO%27S+Music/data=!4m7!3m6!1s0x102355ac12839933:0x7999083d3f560aa6!8m2!3d6.3702928!4d2.3912362!16s%2Fg%2F11r4hzj314!19sChIJM5mDEqxVIxARpgpWPz0ImXk?authuser=0&hl=fr&rclk=1,N/A,07 BP 1200 Cotonou
140,Atelier Makef Enagnon,Artiste,N/A N/A,https://www.google.com/maps/place/Atelier+Makef+Enagnon/data=!4m7!3m6!1s0x102355da2711d745:0x24bdd8e2ce36755f!8m2!3d6.3838617!4d2.4659317!16s%2Fg%2F11spxj_dzt!19sChIJRdcRJ9pVIxARX3U2zuLYvSQ?authuser=0&hl=fr&rclk=1,N/A,Rue 2.103 n° 213 Akpakpa Kowégbo
141,Bello,Artiste,"4,2 (5)",https://www.google.com/maps/place/Bello/data=!4m7!3m6!1s0x102355e6cddd3009:0x2d97b49389b12403!8m2!3d6.3702928!4d2.3912362!16s%2Fg%2F11tmr9qbz4!19sChIJCTDdzeZVIxARAySxiZO0ly0?authuser=0&hl=fr&rclk=1,N/A,90757596 Akpakpa
142,Atelier Ki-Art,Artiste,N/A N/A,https://www.google.com/maps/place/Atelier+Ki-Art/data=!4m7!3m6!1s0x102355f4cf05c12f:0xd9bab32646680b0f!8m2!3d6.359789!4d2.3957278!16s%2Fg%2F11rkn79kw4!19sChIJL8EFz_RVIxARDwtoRiazutk?authuser=0&hl=fr&rclk=1,N/A,1117 Rue 954B
143,Halbi Art Station,Artiste,N/A N/A,https://www.google.com/maps/place/Halbi+Art+Station/data=!4m7!3m6!1s0x102355a67b65567b:0x45e4f0c77f3c53d5!8m2!3d6.3835944!4d2.3981667!16s%2Fg%2F11sdz784g6!19sChIJe1Zle6ZVIxAR1VM8f8fw5EU?authuser=0&hl=fr&rclk=1,N/A,N/A
144,Mathieu M. ADJAKPA,Artiste,"3,7 (3)",https://www.google.com/maps/place/Mathieu+M.+ADJAKPA/data=!4m7!3m6!1s0x10235687dc3c2ae7:0xa74bcdc6d1782c2b!8m2!3d6.3581811!4d2.3718559!16s%2Fg%2F11fzfffvwd!19sChIJ5yo83IdWIxARKyx40cbNS6c?authuser=0&hl=fr&rclk=1,N/A,"995C+7PH, Fidjrossè Calvaire"
145,Carine lion,Artiste,N/A N/A,https://www.google.com/maps/place/Carine+lion/data=!4m7!3m6!1s0x102355c18aa91953:0xb0f57fa1372ec0c5!8m2!3d6.3702928!4d2.3912362!16s%2Fg%2F11tn4qn18p!19sChIJUxmpisFVIxARxcAuN6F_9bA?authuser=0&hl=fr&rclk=1,N/A,N/A
146,Gangbé Brass Band du Bénin,Artiste,N/A N/A,https://www.google.com/maps/place/Gangb%C3%A9+Brass+Band+du+B%C3%A9nin/data=!4m7!3m6!1s0x1023556990ff1c27:0x7ced18153ad32633!8m2!3d6.3702928!4d2.3912362!16s%2Fg%2F11nlbh9964!19sChIJJxz_kGlVIxARMybTOhUY7Xw?authuser=0&hl=fr&rclk=1,N/A,10 BP 422
147,Mister Dièz,Artiste,N/A N/A,https://www.google.com/maps/place/Mister+Di%C3%A8z/data=!4m7!3m6!1s0x102355571e9d3d5b:0x108b967214ed1f89!8m2!3d6.3563592!4d2.3955388!16s%2Fg%2F11rfp3cmyl!19sChIJWz2dHldVIxARiR_tFHKWixA?authuser=0&hl=fr&rclk=1,N/A,994W+G6V
148,Anesda Adn Poète Panafricain Contemporain,Artiste,N/A N/A,https://www.google.com/maps/place/Anesda+Adn+Po%C3%A8te+Panafricain+Contemporain/data=!4m7!3m6!1s0x1023553af9fc7841:0x9fead2d142de804a!8m2!3d6.3813878!4d2.4182341!16s%2Fg%2F11q_nzxxm4!19sChIJQXj8-TpVIxARSoDeQtHS6p8?authuser=0&hl=fr&rclk=1,N/A,N/A
149,Oga Corazi official,Artiste,N/A N/A,https://www.google.com/maps/place/Oga+Corazi+official/data=!4m7!3m6!1s0x1023552aef841c49:0xb764fc9e6aa46cc9!8m2!3d6.3702928!4d2.3912362!16s%2Fg%2F11s7ttrzvp!19sChIJSRyE7ypVIxARyWykap78ZLc?authuser=0&hl=fr&rclk=1,N/A,Pk10
150,SEBASTIEN BOKO,Artiste,N/A N/A,https://www.google.com/maps/place/SEBASTIEN+BOKO/data=!4m7!3m6!1s0x1023571070c8561b:0x83c4f61a48eebb72!8m2!3d6.3589389!4d2.3522864!16s%2Fg%2F11hg4cn9h7!19sChIJG1bIcBBXIxARcrvuSBr2xIM?authuser=0&hl=fr&rclk=1,N/A,c/ 3751 FIYEGNON HOUTA
151,Seyi'art,Artiste,"5,0 (3)",https://www.google.com/maps/place/Seyi%27art/data=!4m7!3m6!1s0x102355cdd85a1c75:0xab54c1f7830db211!8m2!3d6.3758511!4d2.3698735!16s%2Fg%2F11pdwcjpcx!19sChIJdRxa2M1VIxAREbINg_fBVKs?authuser=0&hl=fr&rclk=1,N/A,seyi'art showroom
152,Crepin'art,Artiste,N/A N/A,https://www.google.com/maps/place/Crepin%27art/data=!4m7!3m6!1s0x10235582979d7961:0x310b6aea7a681a30!8m2!3d6.3817589!4d2.4077012!16s%2Fg%2F11t4fb8w5x!19sChIJYXmdl4JVIxARMBpoeupqCzE?authuser=0&hl=fr&rclk=1,N/A,02 Bp 100
153,Artistik Plumes,Artiste,N/A N/A,https://www.google.com/maps/place/Artistik+Plumes/data=!4m7!3m6!1s0x1023558d212c5253:0x45394e53d5fc1112!8m2!3d6.3683621!4d2.3907638!16s%2Fg%2F11sh49lmjq!19sChIJU1IsIY1VIxAREhH81VNOOUU?authuser=0&hl=fr&rclk=1,N/A,06 BP 2402 PK3 AKPAKPA
154,Atelier Freit’arts,Artiste,"4,7 (3)",https://www.google.com/maps/place/Atelier+Freit%E2%80%99arts/data=!4m7!3m6!1s0x102355838e2a4b41:0x91886c403822bce3!8m2!3d6.3745408!4d2.3909847!16s%2Fg%2F11kg_r3gn6!19sChIJQUsqjoNVIxAR47wiOEBsiJE?authuser=0&hl=fr&rclk=1,N/A,"99FR+R99, Rte de Lomé"
155,Ars Rool Rool,Artiste,N/A N/A,https://www.google.com/maps/place/Ars+Rool+Rool/data=!4m7!3m6!1s0x102355f71b311bbb:0x88b4f18eaa8df801!8m2!3d6.3702928!4d2.3912362!16s%2Fg%2F11ss93f2yz!19sChIJuxsxG_dVIxARAfiNqo7xtIg?authuser=0&hl=fr&rclk=1,N/A,229
156,Princesse Bimbo,Artiste,N/A N/A,https://www.google.com/maps/place/Princesse+Bimbo/data=!4m7!3m6!1s0x10235581c7c8c0bf:0x3f478de5d26c8f!8m2!3d6.3702928!4d2.3912362!16s%2Fg%2F11k9bp2wyd!19sChIJv8DIx4FVIxARj2zS5Y1HPwA?authuser=0&hl=fr&rclk=1,N/A,N/A
157,Viss-vess,Artiste,N/A N/A,https://www.google.com/maps/place/Viss-vess/data=!4m7!3m6!1s0x1023556914f3b713:0x2d459b7c66e98d22!8m2!3d6.3702928!4d2.3912362!16s%2Fg%2F11tp6k_5_6!19sChIJE7fzFGlVIxARIo3pZnybRS0?authuser=0&hl=fr&rclk=1,N/A,99CR+4F9
158,Adisboy,Artiste,N/A N/A,https://www.google.com/maps/place/Adisboy/data=!4m7!3m6!1s0x102355c033e40deb:0xcbb9f88ff5f6294e!8m2!3d6.3745263!4d2.3986132!16s%2Fg%2F11rkp79520!19sChIJ6w3kM8BVIxARTin29Y_4ucs?authuser=0&hl=fr&rclk=1,N/A,BP229
159,Atileb'arts,Agence artistique,"5,0 (1)",https://www.google.com/maps/place/Atileb%27arts/data=!4m7!3m6!1s0x102357250ac9ff31:0x9eadb0c6c8adf12d!8m2!3d6.3543003!4d2.3446393!16s%2Fg%2F11ptrwv201!19sChIJMf_JCiVXIxARLfGtyMawrZ4?authuser=0&hl=fr&rclk=1,N/A,Fiyegnon 2 Lot 3554 / C3550
160,Monda star,Artiste,N/A N/A,https://www.google.com/maps/place/Monda+star/data=!4m7!3m6!1s0x4773637e96ed4681:0xbda84fd04000e1d4!8m2!3d6.3723026!4d2.3961783!16s%2Fg%2F11rtr6chzs!19sChIJgUbtln5jc0cR1OEAQNBPqL0?authuser=0&hl=fr&rclk=1,N/A,N/A
161,Zeeki world wide entertainment,Artiste,N/A N/A,https://www.google.com/maps/place/Zeeki+world+wide+entertainment/data=!4m7!3m6!1s0x10235749e03f37a7:0x5f7bc76479cf9523!8m2!3d6.3578726!4d2.3721562!16s%2Fg%2F11s9xvj8t5!19sChIJpzc_4ElXIxARI5XPeWTHe18?authuser=0&hl=fr&rclk=1,N/A,N/A
162,Les Ateliers Zocli,Atelier d'artiste,N/A N/A,https://www.google.com/maps/place/Les+Ateliers+Zocli/data=!4m7!3m6!1s0x1023552d21d9c4e1:0x8c244a1d41e01457!8m2!3d6.3824629!4d2.3996966!16s%2Fg%2F11rqldl3vd!19sChIJ4cTZIS1VIxARVxTgQR1KJIw?authuser=0&hl=fr&rclk=1,N/A,N/A
163,Romuald Demayo,Artiste,"4,3 (6)",https://www.google.com/maps/place/Romuald+Demayo/data=!4m7!3m6!1s0x103cabeaffca35e5:0x2a456d8dc5a03b39!8m2!3d6.3927105!4d2.534495!16s%2Fg%2F11tck_7btm!19sChIJ5TXK_-qrPBAROTugxY1tRSo?authuser=0&hl=fr&rclk=1,N/A,00229
164,Klokiaf (Art-services-Centre culturel),Atelier d'artiste,N/A N/A,https://www.google.com/maps/place/Klokiaf+%28Art-services-Centre+culturel%29/data=!4m7!3m6!1s0x102357d40eeea4c3:0xd31c6ae5b1accb1!8m2!3d6.3911785!4d2.3947552!16s%2Fg%2F11p0glptcw!19sChIJw6TuDtRXIxARscwaW67GMQ0?authuser=0&hl=fr&rclk=1,N/A,N/A
165,SEPTIEME Gallery,Galerie d'art,"4,6 (9)",https://www.google.com/maps/place/SEPTIEME+Gallery/data=!4m7!3m6!1s0x102355ffced37877:0xf5fbd42b0b9fb212!8m2!3d6.3588491!4d2.4148675!16s%2Fg%2F11t4dxsps_!19sChIJd3jTzv9VIxARErKfCyvU-_U?authuser=0&hl=fr&rclk=1,N/A,"C/641 bis, Mifongu"
166,Gallery Charly,Galerie d'art,"3,9 (16)",https://www.google.com/maps/place/Gallery+Charly/data=!4m7!3m6!1s0x1023550298583047:0xc447378a8342ee2a!8m2!3d6.3613601!4d2.426412!16s%2Fg%2F11fjv57k5l!19sChIJRzBYmAJVIxARKu5Cg4o3R8Q?authuser=0&hl=fr&rclk=1,N/A,9C6G+GH
167,Arts l’orée du bois et plus,Sculpteur,N/A N/A,https://www.google.com/maps/place/Arts+l%E2%80%99or%C3%A9e+du+bois+et+plus/data=!4m7!3m6!1s0x102355242c030bcb:0x7c574f349285f328!8m2!3d6.3590716!4d2.4118459!16s%2Fg%2F11kq3zbxhw!19sChIJywsDLCRVIxARKPOFkjRPV3w?authuser=0&hl=fr&rclk=1,N/A,N/A
168,Lakaz Nako,Atelier d'artiste,N/A N/A,https://www.google.com/maps/place/Lakaz+Nako/data=!4m7!3m6!1s0x102355e42f83f259:0x56465b1a37b43543!8m2!3d6.360191!4d2.4010189!16s%2Fg%2F11s99l11_q!19sChIJWfKDL-RVIxARQzW0NxpbRlY?authuser=0&hl=fr&rclk=1,N/A,N/A
169,Les Ateliers Coffi,Atelier d'artiste,"3,3 (3)",https://www.google.com/maps/place/Les+Ateliers+Coffi/data=!4m7!3m6!1s0x1023577e2e4f7303:0x51a316647a03df02!8m2!3d6.3535561!4d2.3464214!16s%2Fg%2F11tn100j2t!19sChIJA3NPLn5XIxARAt8DemQWo1E?authuser=0&hl=fr&rclk=1,N/A,"Cotonou Fidjrosse, 01BP7774"
170,Artisttik Africa,Centre culturel,"4,0 (133)",https://www.google.com/maps/place/Artisttik+Africa/data=!4m7!3m6!1s0x1023566d7d9c6001:0x7061f62f9848b2db!8m2!3d6.378806!4d2.3714542!16s%2Fg%2F11dftpgr2q!19sChIJAWCcfW1WIxAR27JImC_2YXA?authuser=0&hl=fr&rclk=1,N/A,99HC+GHG
171,Eljus,Artiste,N/A N/A,https://www.google.com/maps/place/Eljus/data=!4m7!3m6!1s0x2ee78264c7f9bcab:0xbdb93d2bcc06be0e!8m2!3d9.3073556!4d2.3093776!16s%2Fg%2F11t3f1_8s3!19sChIJq7z5x2SC5y4RDr4GzCs9ub0?authuser=0&hl=fr&rclk=1,N/A,N/A
172,Mur Graffiti du Port de Cotonou,Galerie d'art,"5,0 (7)",https://www.google.com/maps/place/Mur+Graffiti+du+Port+de+Cotonou/data=!4m7!3m6!1s0x102355b804310467:0x9aa4ef1a16c4f15a!8m2!3d6.3499768!4d2.4156886!16s%2Fg%2F11t0pk276m!19sChIJZwQxBLhVIxARWvHEFhrvpJo?authuser=0&hl=fr&rclk=1,N/A,8CX8+X7
173,G-star love,Artiste,N/A N/A,https://www.google.com/maps/place/G-star+love/data=!4m7!3m6!1s0x4e5762ca022318f1:0x941bff3186008c03!8m2!3d6.3723026!4d2.3961783!16s%2Fg%2F11tn4p4dfr!19sChIJ8RgjAspiV04RA4wAhjH_G5Q?authuser=0&hl=fr&rclk=1,N/A,N/A
174,Direction Générale du Fonds des Arts et de la Culture,Hébergement d'intérieur,"3,8 (8)",https://www.google.com/maps/place/Direction+G%C3%A9n%C3%A9rale+du+Fonds+des+Arts+et+de+la+Culture/data=!4m7!3m6!1s0x1023559021c0b007:0xd38707b454bd2b26!8m2!3d6.3620268!4d2.4254414!16s%2Fg%2F11lql5h9sd!19sChIJB7DAIZBVIxARJiu9VLQHh9M?authuser=0&hl=fr&rclk=1,N/A,"9C6G+R58, Rue du Gouverneur General Felix Eboue"
175,Moctart House,École d'art,"5,0 (6)",https://www.google.com/maps/place/Moctart+House/data=!4m7!3m6!1s0x10235733207fe1b9:0xa6068e8808ec6316!8m2!3d6.3768471!4d2.3453172!16s%2Fg%2F11jtspb74l!19sChIJueF_IDNXIxARFmPsCIiOBqY?authuser=0&hl=fr&rclk=1,N/A,N/A
176,La cave du peintre,Agence artistique,"5,0 (1)",https://www.google.com/maps/place/La+cave+du+peintre/data=!4m7!3m6!1s0x10235569a1270953:0x920273b1fc66d06f!8m2!3d6.3745312!4d2.3909787!16s%2Fg%2F11sbwqz_1p!19sChIJUwknoWlVIxARb9Bm_LFzApI?authuser=0&hl=fr&rclk=1,N/A,N/A
177,UPABENIN Universelle Photo Artistique,Service de photographie,N/A N/A,https://www.google.com/maps/place/UPABENIN+Universelle+Photo+Artistique/data=!4m7!3m6!1s0x103cab6eec0d6447:0xed7785dccb2fcd26!8m2!3d6.3752155!4d2.4752331!16s%2Fg%2F11rhhy4sb4!19sChIJR2QN7G6rPBARJs0vy9yFd-0?authuser=0&hl=fr&rclk=1,N/A,C/725 rue 1496
178,sublim'tion ADG,Atelier d'artiste,N/A N/A,https://www.google.com/maps/place/sublim%27tion+ADG/data=!4m7!3m6!1s0x10235542e94737eb:0xf6e0e4cb7dfe6d74!8m2!3d6.3702928!4d2.3912362!16s%2Fg%2F11rt_dssw4!19sChIJ6zdH6UJVIxARdG3-fcvk4PY?authuser=0&hl=fr&rclk=1,N/A,97830586
179,Art Thérapie,Association artistique,N/A N/A,https://www.google.com/maps/place/Art+Th%C3%A9rapie/data=!4m7!3m6!1s0x10235587c9ee342f:0xc8144aca58e3e9e3!8m2!3d6.3617706!4d2.401575!16s%2Fg%2F11s8blv284!19sChIJLzTuyYdVIxAR4-njWMpKFMg?authuser=0&hl=fr&rclk=1,N/A,229
180,Katoulati Association,Association artistique,"4,9 (9)",https://www.google.com/maps/place/Katoulati+Association/data=!4m7!3m6!1s0x102355bd52d63fcb:0x509a60745295dd08!8m2!3d6.3891619!4d2.3824079!16s%2Fg%2F11h_0vfv9r!19sChIJyz_WUr1VIxARCN2VUnRgmlA?authuser=0&hl=fr&rclk=1,N/A,Rue 2655
181,All dance,Artiste,N/A N/A,https://www.google.com/maps/place/All+dance/data=!4m7!3m6!1s0x102357457003d74d:0x35309c365e317eca!8m2!3d6.3833982!4d2.3349477!16s%2Fg%2F11tcjxnl44!19sChIJTdcDcEVXIxARyn4xXjacMDU?authuser=0&hl=fr&rclk=1,N/A,+22999107390
182,Fulbert Promo Africa,Atelier d'artiste,N/A N/A,https://www.google.com/maps/place/Fulbert+Promo+Africa/data=!4m7!3m6!1s0x102355d81303fdfd:0x2ce5e66653ac9821!8m2!3d6.3646451!4d2.3893291!16s%2Fg%2F11tsn4dvcy!19sChIJ_f0DE9hVIxARIZisU2bm5Sw?authuser=0&hl=fr&rclk=1,N/A,N/A
183,STUDIO 75,Agence de design,"5,0 (1)",https://www.google.com/maps/place/STUDIO+75/data=!4m7!3m6!1s0x1023558da9ad77f9:0x4172d669a109e0da!8m2!3d6.3755947!4d2.390556!16s%2Fg%2F11rptr0dcl!19sChIJ-XetqY1VIxAR2uAJoWnWckE?authuser=0&hl=fr&rclk=1,N/A,clcam vedoko
184,Awobobo culture,Association artistique,N/A N/A,https://www.google.com/maps/place/Awobobo+culture/data=!4m7!3m6!1s0x10235750cdb60277:0xb3384922ddfb110!8m2!3d6.3522056!4d2.3711412!16s%2Fg%2F11t5r7d6x5!19sChIJdwK2zVBXIxARELHfLZKEMws?authuser=0&hl=fr&rclk=1,N/A,Rue 2124
185,CHRIST ALU,Atelier de vitraux,"1,0 (1)",https://www.google.com/maps/place/CHRIST+ALU/data=!4m7!3m6!1s0x1023574077f5af8d:0x22e12b86b41c8064!8m2!3d6.3534222!4d2.3503659!16s%2Fg%2F11stvs3kp5!19sChIJja_1d0BXIxARZIActIYr4SI?authuser=0&hl=fr&rclk=1,N/A,Bp 65
186,Galerie ByChris.,Atelier d'artiste,N/A N/A,https://www.google.com/maps/place/Galerie+ByChris./data=!4m7!3m6!1s0x102357a3c4aa0f89:0x72ce8805be513898!8m2!3d6.3603865!4d2.3725835!16s%2Fg%2F11hllfysvl!19sChIJiQ-qxKNXIxARmDhRvgWIznI?authuser=0&hl=fr&rclk=1,N/A,"Fidjrossè Adjaha, 50m à droite après la BOA en allant vers la plage; en face de la SONEB"
187,Laboratorio Arts Contemporains,Association ou organisation,N/A N/A,https://www.google.com/maps/place/Laboratorio+Arts+Contemporains/data=!4m7!3m6!1s0x1023557388c5dc0f:0x84afe4e623234561!8m2!3d6.3676644!4d2.4061048!16s%2Fg%2F11sp92hw8h!19sChIJD9zFiHNVIxARYUUjI-bkr4Q?authuser=0&hl=fr&rclk=1,N/A,"Cotonou, wologuede, Rue du Marché"
188,Charly boy music,Artiste,N/A N/A,https://www.google.com/maps/place/Charly+boy+music/data=!4m7!3m6!1s0x1023553f12a689e5:0x2b1454543bd0e7a!8m2!3d6.3709761!4d2.3916372!16s%2Fg%2F11mn0lmb4v!19sChIJ5YmmEj9VIxAReg69Q0VFsQI?authuser=0&hl=fr&rclk=1,N/A,Cotonou-city
189,SUDCREA,Atelier d'artiste,"3,0 (1)",https://www.google.com/maps/place/SUDCREA/data=!4m7!3m6!1s0x10235705f821a425:0xd9756b3853dd3582!8m2!3d6.3744692!4d2.3407303!16s%2Fg%2F11mc769l0f!19sChIJJaQh-AVXIxARgjXdUzhrddk?authuser=0&hl=fr&rclk=1,N/A,98FR+Q7Q
190,Direction du Fond Des Arts Et De La Culture U,Siège social,"3,8 (6)",https://www.google.com/maps/place/Direction+du+Fond+Des+Arts+Et+De+La+Culture+U/data=!4m7!3m6!1s0x1023552225a5d311:0x65dafd41cdcaf324!8m2!3d6.3620939!4d2.425364!16s%2Fg%2F11h07k9wsh!19sChIJEdOlJSJVIxARJPPKzUH92mU?authuser=0&hl=fr&rclk=1,N/A,9C6G+R4Q
191,GALERIE ARTS VAGABONDS BENIN,Galerie d'art,"4,0 (1)",https://www.google.com/maps/place/GALERIE+ARTS+VAGABONDS+BENIN/data=!4m7!3m6!1s0x102357000d88d499:0xd40e1c8b2418d4a6!8m2!3d6.3578661!4d2.3514893!16s%2Fg%2F11kh9d333r!19sChIJmdSIDQBXIxARptQYJIscDtQ?authuser=0&hl=fr&rclk=1,N/A,BP 598
192,Mur du Patrimoine,Monument culturel,"4,8 (4)",https://www.google.com/maps/place/Mur+du+Patrimoine/data=!4m7!3m6!1s0x10235550aaecc6b9:0xa44b2f13e4348b70!8m2!3d6.3560601!4d2.4322125!16s%2Fg%2F11q95h8fjs!19sChIJucbsqlBVIxARcIs05BMvS6Q?authuser=0&hl=fr&rclk=1,N/A,N/A
193,Mamlaka Design,Agence artistique,"4,0 (1)",https://www.google.com/maps/place/Mamlaka+Design/data=!4m7!3m6!1s0x102355d00735d1a5:0xa62ccb2e42eb9d14!8m2!3d6.3702026!4d2.3909102!16s%2Fg%2F11c5rmcfkn!19sChIJpdE1B9BVIxARFJ3rQi7LLKY?authuser=0&hl=fr&rclk=1,N/A,Rue 2381
194,ici c’est cotonou,Agence artistique,"5,0 (2)",https://www.google.com/maps/place/ici+c%E2%80%99est+cotonou/data=!4m7!3m6!1s0x103cab57f8235c2b:0xbe9b1c2cf2872ed1!8m2!3d6.3779498!4d2.4781565!16s%2Fg%2F11rqn_qknp!19sChIJK1wj-FerPBAR0S6H8iwcm74?authuser=0&hl=fr&rclk=1,N/A,"Avontru, Cotonou, Benin Akpakpa"
195,centre artistique culturel et touristique KANGBE STAR VILLAGE,Hébergement de groupe,"4,0 (1)",https://www.google.com/maps/place/centre+artistique+culturel+et+touristique+KANGBE+STAR+VILLAGE/data=!4m7!3m6!1s0x10235591505f4883:0x6f5d42239485b20d!8m2!3d6.3804282!4d2.4142597!16s%2Fg%2F11jcxvppc4!19sChIJg0hfUJFVIxARDbKFlCNCXW8?authuser=0&hl=fr&rclk=1,N/A,"9CJ7+5PC, Rue 147"
